UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20220207151001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207151931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207152931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207153932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207154932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207155932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207160002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207160032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207160102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207160132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207160202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207160232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20220207160302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
