UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20130103133600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103133700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103133800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103133900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103134900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103135900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103140900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103141900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103142900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103143900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103144900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103145900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103150100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103150200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103150300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103150400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103150500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103150600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20130103150700,0.0,0.0,0.0,0.0,0.0,0.1,0.0,99.9
20130103150800,0.0,0.0,0.0,0.0,0.0,0.1,0.0,99.9
20130103150900,0.0,0.0,0.0,0.0,0.0,9.2,0.0,90.8
20130103151000,0.0,0.0,0.0,0.0,0.0,59.6,0.0,40.4
20130103151100,0.1,0.0,0.0,0.0,0.0,93.4,0.0,6.5
20130103151200,0.2,0.0,0.0,0.0,0.0,98.0,0.0,1.7
20130103151300,0.0,0.0,0.0,0.0,0.0,99.5,0.0,0.4
20130103151400,0.2,0.0,0.0,0.0,0.0,99.0,0.0,0.7
20130103151500,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103151600,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103151700,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103151800,0.0,0.0,0.0,0.0,0.0,99.9,0.1,0.0
20130103151900,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152000,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152100,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152200,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152300,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152400,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152500,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152600,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152700,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152800,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103152900,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153000,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153100,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153200,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153300,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153400,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153500,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153600,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153700,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153800,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103153900,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103154000,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103154100,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103154200,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103154300,0.0,0.0,0.0,0.0,0.0,99.6,0.4,0.0
20130103154400,0.0,0.0,0.0,0.0,0.0,98.6,1.4,0.0
20130103154500,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0
20130103154600,0.0,0.0,0.0,0.0,0.0,99.9,0.1,0.0
20130103154700,0.0,0.0,0.0,0.0,0.0,99.1,0.9,0.0
20130103154800,0.0,0.0,0.0,0.0,0.0,99.9,0.1,0.0
