UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20131127134100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127134200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127134300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127134400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127134500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127134600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127134700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127134800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127134900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127135900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127140900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127141900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127142900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127143000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127143100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127143200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127143300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127143400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127143500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127143600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20131127143700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
