UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20211022152200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022152930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022153931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022154931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022155931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022160931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022161932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162102,0.0,0.0,0.0,0.0,0.0,0.1,0.1,99.8
20211022162132,0.0,0.0,0.0,0.0,0.0,0.2,0.6,99.2
20211022162332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022162932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022163002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022163032,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20211022163102,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20211022163132,0.0,0.0,0.0,0.0,0.0,0.0,0.2,99.8
20211022163202,0.0,0.0,0.0,0.0,0.1,0.0,0.3,99.6
20211022163232,0.0,0.0,0.0,0.0,0.0,0.0,0.4,99.6
20211022163302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20211022163332,0.0,0.0,0.0,0.0,0.1,0.0,0.1,99.8
20211022163402,0.0,0.0,0.0,0.0,0.0,0.0,0.3,99.7
20211022163432,0.0,0.0,0.0,0.1,0.1,0.0,0.4,99.4
20211022163502,0.0,0.0,0.0,0.1,0.3,0.0,0.5,99.1
20211022163532,0.0,0.0,0.0,0.2,0.3,0.0,1.2,98.3
20211022163602,0.0,0.0,0.0,1.5,0.8,0.0,10.5,87.2
20211022163632,0.0,0.0,0.3,1.9,2.9,0.0,8.1,86.8
20211022163702,0.0,0.0,0.1,0.3,1.1,0.0,21.9,76.6
20211022163732,0.0,0.0,1.2,6.5,1.6,0.0,51.2,39.6
20211022163802,0.0,0.0,0.2,3.4,0.3,0.0,46.2,49.9
20211022163832,0.0,0.0,1.6,23.7,0.8,0.0,61.1,12.7
20211022163902,0.0,0.0,1.0,2.5,3.2,0.0,10.5,82.7
20211022163932,0.0,0.0,0.3,5.8,4.3,0.0,60.1,29.4
20211022164002,0.0,0.0,0.3,2.7,0.9,0.0,91.7,4.3
20211022164032,0.0,0.0,0.3,3.7,0.7,0.0,40.6,54.6
20211022164102,0.0,0.0,1.1,5.6,0.7,0.0,43.9,48.6
20211022164132,0.0,0.0,4.2,10.6,0.9,0.0,53.9,30.4
20211022164202,0.0,0.0,14.3,12.3,0.2,0.0,48.4,24.7
20211022164232,0.0,0.0,2.5,27.6,0.0,0.0,55.8,14.1
20211022164302,0.0,0.0,2.8,3.8,0.0,0.0,86.9,6.5
20211022164332,0.0,0.0,25.2,12.8,0.1,0.0,46.7,15.2
