UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20170117140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117140930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117141930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117142931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117143931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117144932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117145932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117150132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117150202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117150232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117150302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20170117150332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
