UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20171222131000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222131930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222132930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20171222133500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
