UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20161008162000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008162930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008163930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008164931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008165001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20161008165031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
