UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20160116135800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116135830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116135900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116135930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116140931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116141931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116142932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116143932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116144002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116144032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20160116144102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
