UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20180225161601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225161631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225161701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225161731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225161801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225161831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225161901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225161931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225162931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225163001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225163031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225163101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225163131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225163201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225163231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225163301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20180225163331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
