UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20200220155700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220155730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220155800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220155830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220155900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220155930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220160931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161131,0.0,0.0,0.0,0.0,0.1,0.0,0.0,99.9
20200220161201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161301,0.0,0.0,0.0,0.0,0.2,0.0,0.0,99.8
20200220161331,0.0,0.0,0.0,0.0,0.1,0.0,0.0,99.9
20200220161401,0.0,0.0,0.0,0.0,0.6,0.0,0.0,99.4
20200220161431,0.0,0.0,0.0,0.0,0.2,0.0,0.0,99.8
20200220161501,0.0,0.0,0.0,0.0,0.5,0.0,0.0,99.5
20200220161531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220161831,0.0,0.0,0.0,0.0,6.1,0.0,0.0,93.9
20200220161901,0.0,0.0,0.0,0.0,42.0,0.0,0.0,58.0
20200220161931,0.0,0.0,0.0,0.0,0.9,0.0,0.0,99.1
20200220162001,0.0,0.0,0.0,0.0,0.1,0.0,0.0,99.9
20200220162031,0.0,0.0,0.0,0.0,0.2,0.0,0.0,99.8
20200220162101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220162931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220163932,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200220164002,0.0,0.0,0.0,0.0,0.2,0.0,0.0,99.8
20200220164032,0.0,0.0,0.0,0.0,0.1,0.0,0.0,99.9
20200220164102,0.0,0.0,0.0,0.0,16.8,0.0,0.0,83.2
20200220164132,0.0,0.0,0.0,0.0,0.5,0.0,0.0,99.5
20200220164202,0.0,0.0,0.0,0.0,0.2,0.0,0.0,99.8
20200220164232,0.0,0.0,0.0,0.0,0.7,0.0,0.0,99.3
20200220164302,0.0,0.0,0.0,0.0,1.0,0.0,0.0,99.0
20200220164332,0.0,0.0,0.0,0.0,0.8,0.0,0.0,99.2
20200220164402,0.0,0.0,0.0,0.0,0.4,0.0,0.0,99.6
20200220164432,0.0,0.0,0.0,0.0,0.2,0.0,0.0,99.8
20200220164502,0.0,0.0,0.0,0.0,1.8,0.0,0.0,98.2
20200220164532,0.0,0.0,0.0,0.0,0.6,0.0,0.0,99.4
20200220164602,0.0,0.0,0.0,0.0,0.5,0.0,0.0,99.5
20200220164632,0.0,0.0,0.0,0.0,0.1,0.0,0.0,99.9
20200220164702,0.0,0.0,0.0,0.0,0.4,0.0,0.0,99.6
20200220164732,0.0,0.0,0.0,0.0,3.4,0.0,0.0,96.6
20200220164802,0.0,0.0,0.0,0.0,2.2,0.0,0.0,97.8
