UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20200118140300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118140930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200118141801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
