UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20200923173100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923173930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923174930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923175931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923180931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923181931,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20200923182001,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20200923182031,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20200923182101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182531,0.0,0.0,0.0,0.0,0.0,0.0,0.4,99.6
20200923182601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923182631,0.0,0.0,0.0,0.0,0.0,0.0,0.3,99.7
20200923182701,0.0,0.0,0.0,0.0,0.0,0.0,0.5,99.5
20200923182731,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20200923182801,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20200923182831,0.0,0.0,0.0,0.0,0.0,0.0,4.0,96.0
20200923182901,0.0,0.0,0.0,0.0,0.0,0.0,0.2,99.8
20200923182931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923183002,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20200923183032,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20200923183232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923183302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923183332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923183402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923183432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20200923183502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
