UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20141123133900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123133930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123134930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123135930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140030,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123140930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20141123141731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
