UT,arc,discrete,diffuse,ac,ab,clear,cloudy,dd
20110924182500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924182600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924182700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924182800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924182900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924183900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924184000,0.0,0.0,0.0,0.0,0.1,0.0,0.0,99.9
20110924184100,0.0,0.0,0.0,0.0,0.1,0.0,0.0,99.9
20110924184200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924184300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924184400,0.0,0.0,0.0,0.0,0.6,0.0,0.0,99.4
20110924184500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924184600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924184700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924184800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924184900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185700,0.0,0.0,0.0,0.0,0.0,0.0,0.1,99.9
20110924185800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924185900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190200,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
20110924190800,0.0,0.0,0.0,0.0,0.0,0.0,0.5,99.5
20110924190900,0.0,0.0,0.0,0.0,0.0,0.1,22.7,77.1
20110924191000,0.0,0.0,0.0,0.0,0.0,0.1,91.5,8.4
20110924191100,0.0,0.0,0.0,0.0,0.0,0.5,67.5,32.0
20110924191200,0.0,0.0,0.0,0.0,0.0,0.0,54.3,45.6
20110924191300,0.0,0.0,0.0,0.0,0.0,0.0,94.0,5.9
20110924191400,0.0,0.0,0.0,0.0,0.0,0.0,99.5,0.5
20110924191500,0.0,0.0,0.0,0.0,0.0,0.2,97.1,2.7
20110924191600,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924191700,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0
20110924191800,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924191900,0.0,0.0,0.0,0.7,0.0,0.0,99.2,0.0
20110924192000,0.0,0.0,0.0,0.5,0.0,0.0,99.5,0.0
20110924192100,0.0,0.0,0.0,0.2,0.0,0.0,99.8,0.0
20110924192200,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924192300,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924192400,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924192500,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924192600,0.0,0.0,0.0,0.0,0.0,0.3,99.0,0.6
20110924192700,0.0,0.0,0.0,0.0,0.0,0.1,99.9,0.0
20110924192800,0.0,0.0,0.0,0.0,0.0,0.5,99.5,0.0
20110924192900,0.0,0.0,0.0,0.0,0.0,0.2,99.7,0.0
20110924193000,0.0,0.0,0.0,0.0,0.0,0.2,99.8,0.0
20110924193100,0.0,0.0,0.0,0.0,0.0,0.1,99.9,0.0
20110924193200,0.0,0.0,0.0,0.0,0.0,1.1,98.9,0.0
20110924193300,0.0,0.0,0.0,0.1,0.0,0.1,99.8,0.0
20110924193400,0.0,0.0,0.0,0.0,0.0,0.2,99.8,0.0
20110924193500,0.0,0.0,0.0,0.0,0.0,0.3,99.6,0.0
20110924193600,0.0,0.0,0.0,0.0,0.0,4.4,95.5,0.0
20110924193700,0.0,0.0,0.0,0.0,0.0,0.5,99.5,0.0
20110924193800,0.0,0.0,0.0,0.0,0.0,0.1,99.9,0.0
20110924193900,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924194000,0.0,0.0,0.0,0.0,0.0,1.2,98.8,0.0
20110924194100,0.0,0.0,0.0,0.0,0.0,0.4,99.5,0.1
20110924194200,0.0,0.0,0.0,0.0,0.0,2.4,97.3,0.2
20110924194300,0.0,0.0,0.0,0.0,0.0,0.6,99.3,0.1
20110924194400,0.0,0.0,0.0,0.0,0.0,0.1,99.8,0.0
20110924194500,0.0,0.0,0.0,0.0,0.0,2.6,97.2,0.1
20110924194600,0.0,0.0,0.0,0.0,0.0,3.4,96.4,0.2
20110924194700,0.0,0.0,0.0,0.0,0.0,45.4,54.4,0.1
20110924194800,0.0,0.0,0.0,0.0,0.0,62.9,37.0,0.0
20110924194900,0.0,0.0,0.0,0.0,0.0,3.5,96.4,0.1
20110924195000,0.0,0.0,0.0,0.0,0.0,2.4,97.6,0.1
20110924195100,0.0,0.0,0.0,0.0,0.0,21.2,78.7,0.0
20110924195200,0.0,0.0,0.0,0.1,0.0,1.4,98.3,0.2
20110924195300,0.0,0.0,0.0,0.0,0.0,1.4,98.4,0.1
20110924195400,0.0,0.0,0.0,0.0,0.0,0.9,99.1,0.0
20110924195500,0.0,0.0,0.0,0.0,0.0,0.1,99.9,0.0
20110924195600,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924195700,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924195800,0.0,0.0,0.0,0.0,0.0,0.5,99.5,0.0
20110924195900,0.0,0.0,0.0,0.0,0.0,0.4,99.5,0.0
20110924200000,0.0,0.0,0.0,0.1,0.0,0.8,99.1,0.0
20110924200100,0.0,0.0,0.0,0.0,0.0,0.4,99.5,0.1
20110924200200,0.0,0.0,0.0,0.0,0.0,0.5,99.4,0.0
20110924200300,0.0,0.0,0.0,0.0,0.0,0.2,99.7,0.0
20110924200400,0.0,0.0,0.0,0.1,0.1,2.7,97.1,0.1
20110924200500,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924200600,0.0,0.0,0.0,0.1,0.0,0.1,99.7,0.0
20110924200700,0.0,0.0,0.0,0.0,0.0,0.1,99.9,0.0
20110924200800,0.0,0.0,0.0,0.0,0.0,0.1,99.9,0.0
20110924200900,0.0,0.0,0.0,0.0,0.0,0.2,99.7,0.0
20110924201000,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924201100,0.0,0.0,0.0,0.0,0.0,0.1,99.8,0.1
20110924201200,0.0,0.0,0.0,0.0,0.0,0.5,99.5,0.0
20110924201300,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924201400,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0
20110924201500,0.0,0.0,0.0,0.1,0.0,0.0,99.9,0.0
20110924201600,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924201700,0.0,0.0,0.0,0.0,0.0,0.1,99.8,0.0
20110924201800,0.0,0.0,0.0,0.0,0.0,0.1,99.9,0.0
20110924201900,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924202000,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924202100,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
20110924202200,0.0,0.0,0.0,0.0,0.0,4.2,95.7,0.0
20110924203322,0.0,0.4,0.0,21.3,0.3,0.0,77.7,0.2
20110924203422,0.0,0.5,0.0,11.4,0.6,0.2,87.1,0.1
20110924203522,0.0,0.0,0.0,0.1,0.0,0.0,99.8,0.0
20110924203622,0.0,0.0,0.0,0.1,0.0,0.0,99.9,0.0
20110924203722,0.0,0.0,0.0,2.3,0.1,0.1,97.5,0.0
20110924203822,0.0,0.0,0.0,0.1,0.0,0.0,99.8,0.0
20110924203922,0.0,0.0,0.0,0.2,0.0,0.0,99.8,0.0
20110924204022,0.0,0.0,0.0,0.0,0.0,0.7,99.2,0.0
20110924204122,0.0,0.0,0.0,0.1,0.0,0.0,99.8,0.0
20110924204222,0.0,0.1,0.0,4.7,0.1,0.0,95.1,0.0
20110924204322,0.0,1.9,0.0,51.3,1.7,0.1,44.5,0.5
20110924204422,0.0,0.5,0.0,35.1,0.7,0.0,63.2,0.4
20110924204522,0.0,1.5,0.0,91.1,0.5,0.0,6.6,0.3
20110924204622,0.0,0.2,0.0,30.4,0.5,0.0,68.9,0.1
20110924204722,0.0,0.0,0.0,13.6,0.0,0.0,86.3,0.0
20110924204822,0.0,5.3,0.1,76.1,0.6,0.0,17.8,0.1
20110924204922,0.0,0.6,0.0,9.0,0.1,0.0,90.1,0.1
20110924205022,0.0,0.1,0.0,0.7,0.0,0.0,99.1,0.0
20110924205122,0.0,0.0,0.0,0.1,0.0,0.0,99.9,0.0
20110924205222,0.0,0.0,0.0,0.1,0.0,0.1,99.7,0.0
20110924205322,0.0,0.2,0.0,1.8,0.0,0.0,98.0,0.0
20110924205422,0.0,0.0,0.0,0.1,0.0,0.1,99.8,0.0
20110924205522,0.0,0.1,0.0,0.8,0.0,0.1,99.0,0.1
20110924205622,0.0,0.0,0.0,0.1,0.0,0.1,99.8,0.0
20110924205722,0.0,0.0,0.0,1.4,0.0,0.0,98.5,0.1
20110924205822,0.0,0.2,0.0,5.6,0.1,0.1,93.6,0.5
20110924205922,0.0,0.1,0.0,2.1,0.2,0.2,97.5,0.1
20110924210022,0.0,0.1,0.0,4.3,0.0,0.0,95.5,0.0
20110924210122,0.0,0.0,0.0,1.1,0.0,0.0,98.9,0.0
20110924210222,0.0,0.0,0.0,0.1,0.0,0.0,99.9,0.0
20110924210322,0.0,0.1,0.0,6.9,0.1,0.0,92.8,0.1
20110924210422,0.0,0.0,0.0,0.4,0.0,0.0,99.6,0.0
20110924210522,0.0,0.1,0.0,3.2,0.0,0.0,96.6,0.1
20110924210622,0.0,0.0,0.0,0.3,0.0,0.0,99.6,0.1
20110924210722,0.0,0.0,0.0,0.1,0.0,0.0,99.8,0.0
20110924210822,0.0,0.0,0.0,0.0,0.0,0.1,99.9,0.0
20110924210922,0.0,0.0,0.0,0.2,0.0,0.1,99.7,0.0
20110924211022,0.0,0.0,0.0,0.6,0.0,0.0,99.3,0.0
20110924211122,0.0,0.0,0.0,0.7,0.0,0.0,99.2,0.0
20110924211222,0.0,0.0,0.0,0.2,0.0,0.0,99.8,0.0
20110924211322,0.0,0.0,0.0,1.2,0.1,0.0,98.7,0.0
20110924211422,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0
20110924211522,0.0,0.0,0.0,0.1,0.0,0.0,99.9,0.0
20110924211622,0.0,0.0,0.0,0.1,0.0,0.1,99.8,0.0
20110924211722,0.0,0.0,0.0,0.1,0.0,0.0,99.9,0.0
20110924211822,0.0,0.0,0.0,0.1,0.0,0.0,99.8,0.0
